name,description,url
Dolce&Gabbana,New Roma leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e4/P00734083.jpg
Zegna,Siena Flex formal Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/68/P00734246.jpg
Zegna,Triple Stitch suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/5c/P00734221.jpg
Loro Piana,Open Walk suede ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/18/P00794815.jpg
John Lobb,Moorgate leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ab/P00752861.jpg
Christian Louboutin,No Penny leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e4/P00734035.jpg
Christian Louboutin,Fun Louis Junior suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2e/P00734040.jpg
Christian Louboutin,Patent leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f9/P00734024.jpg
John Lobb,Heywood suede boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cd/P00752869.jpg
Christian Louboutin,Louis Orlato sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fa/P00734030.jpg
John Lobb,Haldon Derby suede shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/25/P00752867.jpg
John Lobb,Montgomery leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/88/P00752858.jpg
Brunello Cucinelli,Cotton knitted sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cd/P00738308.jpg
Lemaire,Piped leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/98/P00750689.jpg
Givenchy,City Sport leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fb/P00786183.jpg
Zegna,Triple Stitch leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8c/P00734247.jpg
Christian Louboutin,Shearling-trimmed leather boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/db/P00734034.jpg
Tom Ford,Jagga suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/71/P00738007.jpg
Christian Louboutin,Dandy Chick jacquard loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/68/P00734036.jpg
Balenciaga,Track sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/dc/P00766848.jpg
Bottega Veneta,Rubber slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d2/P00781779.jpg
Christian Louboutin,Louis Junior studded leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/56/P00734023.jpg
Saint Laurent,SL/61 low-top leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/58/P00775917.jpg
Christian Louboutin,Greggo leather Oxford shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/55/P00734033.jpg
Christian Louboutin,Pablo suede brogues,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0e/P00734044.jpg
Berluti,Shadow cashmere knit sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0a/P00677091.jpg
Gucci,Horsebit 1953 leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/17/P00781603.jpg
Givenchy,G4 leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0f/P00764107.jpg
Christian Louboutin,Louis Junior Spikes sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f7/P00734045.jpg
Balenciaga,Speed 2.0 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/aa/P00741992.jpg
Berluti,Fast Track leather derby sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ad/P00677098.jpg
Loewe,Flow Runner suede-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/aa/P00753116.jpg
Christian Louboutin,Fun Louis Junior suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ca/P00734021.jpg
Valentino Garavani,Leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fc/P00734323.jpg
Alexander McQueen,Sprint Runner suede-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/06/P00745706.jpg
Alexander McQueen,Tread Slick canvas platform sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/73/P00765986.jpg
Gucci,GG Screener leather low-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cb/P00737611.jpg
Saint Laurent,Andy low-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9e/P00763512.jpg
Balenciaga,Triple S sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/03/P00747707.jpg
Saint Laurent,Wyatt Harness leather ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/17/P00763509.jpg
Loro Piana,Laax Walk leather-trimmed boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/11/P00670477.jpg
Gucci,Screener leather-trimmed GG sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ef/P00746558.jpg
Gucci,GG leather-trimmed canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a2/P00746515.jpg
Zegna,Triple Stitch suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6e/P00656367.jpg
The Row,Owen Runner mesh and suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1a/P00681286.jpg
Givenchy,Terra leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7f/P00701379.jpg
Bottega Veneta,Intrecciato leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/05/P00745765.jpg
Bottega Veneta,Intrecciato leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/49/P00745780.jpg
The Row,Dean leather low-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4f/P00681245.jpg
Bottega Veneta,Intrecciato leather slippers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/11/P00745766.jpg
Loro Piana,Venice tweed slippers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7b/P00690003.jpg
Balenciaga,Speed Lace-Up sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/53/P00741990.jpg
Loewe,x On Cloudventure running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cb/P00745317.jpg
John Lobb,Heywood suede desert boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/92/P00699516.jpg
Balenciaga,Speed 2.0 Graffiti sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2e/P00741562.jpg
John Lobb,Molton leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/55/P00699512.jpg
Saint Laurent,SL/61 leather low-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8c/P00709525.jpg
Christian Louboutin,Surf jacquard sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/de/P00679556.jpg
Balenciaga,Speed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1a/P00741534.jpg
Bottega Veneta,Monsieur leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6f/P00714393.jpg
Givenchy,Marshmallow 4G rubber slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/85/P00739466.jpg
Gucci,Jordaan suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8d/P00673992.jpg
Balenciaga,Speed 2.0 lace-up sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/81/P00721775.jpg
Alexander McQueen,Sprint leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ce/P00687955.jpg
Balenciaga,Paris canvas low-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/39/P00725252.jpg
Balenciaga,Speed 2.0 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c1/P00721772.jpg
Balenciaga,Triple S sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c4/P00721768.jpg
Balenciaga,Runner sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/22/P00721781.jpg
Loro Piana,360 Lp Flexy Walk sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/81/P00670458.jpg
Bottega Veneta,Slider rubber slippers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/3b/P00688384.jpg
Saint Laurent,Adrien patent leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ae/P00723080.jpg
Saint Laurent,Le Loafer leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/10/P00723077.jpg
Berluti,Sifnos Scritto leather sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e2/P00643004.jpg
Gucci,Rhyton GG canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8a/P00674037.jpg
Balenciaga,Triple S sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/00/P00700928.jpg
Balenciaga,Cosy BB leather slippers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4c/P00655755.jpg
Christian Louboutin,Dandy Chick patent leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a1/P00679553.jpg
Christian Louboutin,Louis Orlato suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/60/P00679561.jpg
Bottega Veneta,Rubber slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/94/P00671945.jpg
Alexander McQueen,Oversized leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/72/P00702065.jpg
Gucci,Rhyton GG canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f8/P00674056.jpg
Bottega Veneta,Rubber slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c5/P00671934.jpg
Alexander McQueen,Sprint Runner leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ab/P00676472.jpg
Gucci,Interlocking G thong sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/86/P00674202.jpg
Valentino Garavani,Leather Rockrunner sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e4/P00635952.jpg
Bottega Veneta,Puddle rubber sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e1/P00646717.jpg
Bottega Veneta,Lug leather ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9d/P00525534.jpg
Berluti,Shadow knitted and leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b9/P00643023.jpg
Bottega Veneta,Flash rubber sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/33/P00646718.jpg
Burberry,Polished leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/84/P00656618.jpg
Saint Laurent,Le Loafer leather penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/49/P00672667.jpg
Balenciaga,Runner sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f3/P00585086.jpg
Berluti,Playtime leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/20/P00643021.jpg
Alexander McQueen,Slim Tread patent leather boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/60/P00649908.jpg
Christian Louboutin,Suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ae/P00649960.jpg
Christian Louboutin,Louis Spikes Orlato sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/68/P00649999.jpg
Bottega Veneta,Rubber slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/30/P00646726.jpg
Balenciaga,Track sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2c/P00655682.jpg
Burberry,Leather sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9c/P00656617.jpg
Tom Ford,Jago mesh sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/45/P00596860.jpg
Saint Laurent,Court Classic low-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8e/P00645456.jpg
John Lobb,Heywood suede desert boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/69/P00637414.jpg
Christian Louboutin,Greggo leather Oxford shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/55/P00632383.jpg
Christian Louboutin,Loubishark leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/11/P00632401.jpg
Bottega Veneta,Rubber slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/07/P00646748.jpg
Balenciaga,Runner sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6c/P00636517.jpg
Balenciaga,Political Campaign Furry slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/50/P00636445.jpg
Valentino Garavani,Rockrunner sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9c/P00626961.jpg
Valentino Garavani,Rockstud slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/80/P00635936.jpg
Balenciaga,Political Campaign Furry slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/da/P00636451.jpg
Gucci,Maxi GG canvas slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7e/P00613446.jpg
Balenciaga,Track sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/62/P00636509.jpg
Christian Louboutin,Our Georges leather lace-up shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d3/P00632388.jpg
Balenciaga,Crocs™ boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0e/P00635908.jpg
Christian Louboutin,Alpha Male velour Oxford shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6c/P00632381.jpg
Valentino Garavani,Knitted Rockrunner sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/92/P00635941.jpg
Givenchy,Giv 1 leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b4/P00634706.jpg
Christian Louboutin,Melon leather Chelsea boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/35/P00632382.jpg
Christian Louboutin,Louis Junior Spikes sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/55/P00632364.jpg
Moncler,New Monaco suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cc/P00588317.jpg
Balenciaga,Track sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/be/P00585104.jpg
New Balance,T500 suede and nubuck sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/51/P00970190.jpg
Birkenstock 1774,1774 Arizona Milky PVC sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9f/P00957566.jpg
Balenciaga,Triple S sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/34/P00585100.jpg
Gucci,Leather sneakers with Web,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1b/P00613386.jpg
Tod's,Leather-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c1/P00954554.jpg
Tod's,Suede lace-up boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/36/P00950286.jpg
Balenciaga,Runner sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/03/P00583214.jpg
Tod's,Suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/73/P00950300.jpg
Birkenstock 1774,Milano raffia sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/db/P00957567.jpg
Birkenstock,Zurich suede slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/49/P00956992.jpg
Tod's,Leather-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6c/P00954555.jpg
Rick Owens,Hi Vintage leather high-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/16/P00948856.jpg
Birkenstock 1774,Milano raffia sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c1/P00957568.jpg
Kiton,Leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1f/P00951870.jpg
Christian Louboutin,Fun Louis sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fb/P00576663.jpg
Birkenstock 1774,Arizona raffia sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/3e/P00957569.jpg
Rick Owens,Leather high-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9e/P00952931.jpg
Zegna,Felted wool shearling-lined slippers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/00/P00589951.jpg
Lanvin,DDB0 leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/90/P00943671.jpg
Kiton,Leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/76/P00951871.jpg
Tod's,Suede penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/bd/P00950297.jpg
Birkenstock 1774,Arizona suede sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/74/P00957565.jpg
Hoka One One,Ora Recovery slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fe/P00898189.jpg
Lanvin,Curb suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f6/P00943672.jpg
Rick Owens,Leather high-top platform sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/32/P00952930.jpg
Christian Louboutin,Fun Louis sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/14/P00576593.jpg
Salomon,XT-4 OG sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a8/P00900928.jpg
Tod's,Logo leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a8/P00950303.jpg
Tod's,Suede desert boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d3/P00950287.jpg
Tod's,Gommino nubuck driving shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6e/P00950299.jpg
Rick Owens,Leather high-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b1/P00948854.jpg
Christian Louboutin,Navy Coolito Flat mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/74/P00576675.jpg
Rick Owens,Vintage Sneaks leather sneakers,https://img.mytheresa.com/652/738/100/jpeg/catalog/product/e0/P00948853.jpg
Tod's,Gommino suede Chelsea boots ,https://img.mytheresa.com/652/738/100/jpeg/catalog/product/38/P00950285.jpg
Tod's,W. G. suede ankle boots,https://img.mytheresa.com/652/738/100/jpeg/catalog/product/39/P00950284.jpg
Rick Owens,Leather low-top sneakers,https://img.mytheresa.com/652/738/100/jpeg/catalog/product/36/P00948859.jpg
Christian Louboutin,Navy Coolito Flat mules,https://img.mytheresa.com/652/738/100/jpeg/catalog/product/86/P00576681.jpg
Rick Owens,Leather platform boots,https://img.mytheresa.com/652/738/100/jpeg/catalog/product/85/P00952929.jpg
Tod's,Logo suede-trimmed leather sneakers,https://img.mytheresa.com/652/738/100/jpeg/catalog/product/4c/P00950304.jpg
Rick Owens,Leather Chelsea boots,https://img.mytheresa.com/652/738/100/jpeg/catalog/product/a7/P00952928.jpg
